"","radians","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","location_loop.thisRepN","location_loop.thisTrialN","location_loop.thisN","location_loop.thisIndex","instructions_text.started","key_resp.started","key_resp.keys","key_resp.rt","Instructions_2_text.started","instr_2_resp.started","instr_2_resp.keys","instr_2_resp.rt","Instructions_3_text.started","Instr_3_resp.started","Instr_3_resp.keys","Instr_3_resp.rt","Instr_4_text.started","Instr_4_resp.started","Instr_4_resp.keys","Instr_4_resp.rt","text_4.started","image_feedb.started","recog_resp.started","recog_prompt.started","recog_option_left.started","recog_option_right.started","recog_resp.keys","recog_resp.rt","image_feedb_2.started","conf_resp.started","conf_prompt.started","conf_1.started","conf_2.started","conf_3.started","conf_4.started","conf_5.started","conf_6.started","conf_resp.keys","conf_resp.rt","text_4.stopped","image_2.started","predict_prompt.started","line.started","response","key_resp_2.keys","key_resp_2.rt","instructions_text_2.started","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","participant","date","expName","psychopyVersion","frameRate","X","recog_acc"
"347","1.48698540314","71.8991596638655","251.89915966386602","medium","85.2412014538853","maps/google_map_1.png","103.34204179001999","objects/1/1_132.jpg","0.0","indoors","DentalFloss.jpg","old",0,230,230,230,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1164.451469792,1162.168651208,1162.168651208,1162.168651208,1162.168651208,1162.168651208,"right",1.25877850100028,1163.720336292,1163.720336292,1163.720336292,1163.720336292,1163.720336292,1163.720336292,1163.720336292,1163.720336292,1163.720336292,5,0.699665542000048,1164.923580208,1164.923580208,1164.923580208,1164.923580208,89.5,"['return']","[1.3250495839999985]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"349","0.993599381152617","148.319327731092","328.319327731092","low","56.9579263081118","maps/google_map_1.png","1.36140142298064","objects/1/1_2.jpg","0.0","indoors","ChessPiece_Knight.jpg","old",0,231,231,231,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1168.701444583,1166.518682042,1166.518682042,1166.518682042,1166.518682042,1166.518682042,"left",1.54057816700015,1168.354459458,1168.354459458,1168.354459458,1168.354459458,1168.354459458,1168.354459458,1168.354459458,1168.354459458,1168.354459458,3,0.325433875000044,1169.175563458,1169.175563458,1169.175563458,1169.175563458,156,"['return']","[1.7369304579997333]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"351","1.00147253400042","148.319327731092","328.319327731092","low","57.4092535414254","maps/google_map_1.png","0.9100741896670171","objects/1/1_85.jpg","0.0","outdoors","Chimpanzee.jpg","old",0,232,232,232,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1173.018787125,1171.186295542,1171.186295542,1171.186295542,1171.186295542,1171.186295542,"right",1.18525562499985,1172.675914167,1172.675914167,1172.675914167,1172.675914167,1172.675914167,1172.675914167,1172.675914167,1172.675914167,1172.675914167,6,0.310706500999913,1173.489338208,1173.489338208,1173.489338208,1173.489338208,74.5,"['return']","[1.085912709000013]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"353","5.8852734251129695","71.8991596638655","251.89915966386602","low","337.372361949151","maps/google_map_1.png","4.52679771471461","objects/1/1_20.jpg","0.0","indoors","Candy_Lozenge.jpg","old",0,233,233,233,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1177.068199375,1174.835349208,1174.835349208,1174.835349208,1174.835349208,1174.835349208,"left",1.47529370899974,1176.604481458,1176.604481458,1176.604481458,1176.604481458,1176.604481458,1176.604481458,1176.604481458,1176.604481458,1176.604481458,3,0.442173334000017,1177.544700333,1177.544700333,1177.544700333,1177.544700333,95.5,"['return']","[1.8312056669999492]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"355","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_106.jpg","None","indoors","Mitt_Oven.jpg","new",0,234,234,234,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1181.651592917,1179.636459333,1179.636459333,1179.636459333,1179.636459333,1179.636459333,"left",1.32734704199993,1181.255016292,1181.255016292,1181.255016292,1181.255016292,1181.255016292,1181.255016292,1181.255016292,1181.255016292,1181.255016292,2,0.370227291999754,1181.902023125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"356","3.1533942146182903","148.319327731092","328.319327731092","medium","180.767821220157","maps/google_map_1.png","122.448493489064","objects/1/1_11.jpg","0.0","indoors","VacuumHandheld.jpg","old",0,235,235,235,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1184.984871542,1182.151502583,1182.151502583,1182.151502583,1182.151502583,1182.151502583,"right",1.65736287599975,1184.10354875,1184.10354875,1184.10354875,1184.10354875,1184.10354875,1184.10354875,1184.10354875,1184.10354875,1184.10354875,4,0.853862041999946,1185.461574208,1185.461574208,1185.461574208,1185.461574208,91,"['return']","[1.4108870420002404]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"358","1.4577243972676","71.8991596638655","251.89915966386602","medium","83.56381895164608","maps/google_map_1.png","101.66465928778099","objects/1/1_75.jpg","0.0","outdoors","Can_OilSpout.jpg","old",0,236,236,236,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1189.268557,1187.135658708,1187.135658708,1187.135658708,1187.135658708,1187.135658708,"right",1.48473108400003,1188.920085083,1188.920085083,1188.920085083,1188.920085083,1188.920085083,1188.920085083,1188.920085083,1188.920085083,1188.920085083,6,0.317274084000019,1189.744465083,1189.744465083,1189.744465083,1189.744465083,78,"['return']","[1.8758475000001908]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"360","1.81086620842006","71.8991596638655","251.89915966386602","medium","103.807617043188","maps/google_map_1.png","121.908457379322","objects/1/1_126.jpg","0.0","outdoors","MeterElectric.jpg","old",0,237,237,237,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1194.00180675,1191.886976417,1191.886976417,1191.886976417,1191.886976417,1191.886976417,"right",1.18934683399971,1193.372524375,1193.372524375,1193.372524375,1193.372524375,1193.372524375,1193.372524375,1193.372524375,1193.372524375,1193.372524375,6,0.601193667000189,1194.476385875,1194.476385875,1194.476385875,1194.476385875,76,"['return']","[1.1345890000000054]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"362","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_71.jpg","None","outdoors","Flower_Tulip.jpg","new",0,238,238,238,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1197.735576958,1195.885991833,1195.885991833,1195.885991833,1195.885991833,1195.885991833,"left",1.04498750000016,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1197.220416708,1,0.497192042000279,1197.985410083,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"363","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_95.jpg","None","indoors","Nutcracker.jpg","new",0,239,239,239,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1199.902146917,1198.235682792,1198.235682792,1198.235682792,1198.235682792,1198.235682792,"left",1.32791258299994,1199.854967708,1199.854967708,1199.854967708,1199.854967708,1199.854967708,1199.854967708,1199.854967708,1199.854967708,1199.854967708,3,0.0289357919998565,1200.151867292,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"364","1.5464877260545","148.319327731092","328.319327731092","low","88.6521626400669","maps/google_map_1.png","30.3328349089745","objects/1/1_99.jpg","0.0","indoors","Perfume.jpg","old",0,240,240,240,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1202.218782167,1200.402458083,1200.402458083,1200.402458083,1200.402458083,1200.402458083,"right",0.935156250000091,1201.639776917,1201.639776917,1201.639776917,1201.639776917,1201.639776917,1201.639776917,1201.639776917,1201.639776917,1201.639776917,6,0.553023082999971,1202.690854708,1202.690854708,1202.690854708,1202.690854708,67,"['return']","[1.0834936260000632]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"366","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_20.jpg","None","indoors","Television.jpg","new",0,241,241,241,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1205.868920708,1204.036446583,1204.036446583,1204.036446583,1204.036446583,1204.036446583,"left",1.38174954200031,1205.703511458,1205.703511458,1205.703511458,1205.703511458,1205.703511458,1205.703511458,1205.703511458,1205.703511458,1205.703511458,3,0.146639667000272,1206.118714125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"367","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_49.jpg","None","outdoors","Hose_Garden.jpg","new",0,242,242,242,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1208.185569917,1206.370840458,1206.370840458,1206.370840458,1206.370840458,1206.370840458,"left",0.802146459000141,1207.471621583,1207.471621583,1207.471621583,1207.471621583,1207.471621583,1207.471621583,1207.471621583,1207.471621583,1207.471621583,2,0.688240959000268,1208.435551667,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"368","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_14.jpg","None","indoors","Tube_Paint.jpg","new",0,243,243,243,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1210.135654083,1208.686342708,1208.686342708,1208.686342708,1208.686342708,1208.686342708,"left",0.822986626000329,1209.803663375,1209.803663375,1209.803663375,1209.803663375,1209.803663375,1209.803663375,1209.803663375,1209.803663375,1209.803663375,2,0.314712999999756,1210.385654708,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"369","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_142.jpg","None","outdoors","BridgeWooden.jpg","new",0,244,244,244,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1213.067851875,1210.63599125,1210.63599125,1210.63599125,1210.63599125,1210.63599125,"left",2.03802516700034,1212.97049125,1212.97049125,1212.97049125,1212.97049125,1212.97049125,1212.97049125,1212.97049125,1212.97049125,1212.97049125,3,0.0651427080001667,1213.318122208,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"370","1.47052396587124","148.319327731092","328.319327731092","low","84.29755218370141","maps/google_map_1.png","25.978224452609002","objects/1/1_73.jpg","0.0","outdoors","Hook_Double.jpg","old",0,245,245,245,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1215.235213042,1213.569215333,1213.569215333,1213.569215333,1213.569215333,1213.569215333,"right",0.965634916999988,1214.821594167,1214.821594167,1214.821594167,1214.821594167,1214.821594167,1214.821594167,1214.821594167,1214.821594167,1214.821594167,5,0.392170624999835,1215.716896667,1215.716896667,1215.716896667,1215.716896667,49.5,"['return']","[1.1761868749999849]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"372","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_63.jpg","None","outdoors","Arch_Triomphe.jpg","new",0,246,246,246,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1218.968957583,1217.169436,1217.169436,1217.169436,1217.169436,1217.169436,"left",1.18530829200017,1218.655064167,1218.655064167,1218.655064167,1218.655064167,1218.655064167,1218.655064167,1218.655064167,1218.655064167,1218.655064167,2,0.286379707999913,1219.218924125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"373","1.8067460317460302","341.899159663866","350.94957983193297","singletons","103.57142857142901","maps/google_map_1.png","None","objects/1/1_139.jpg","0.0","outdoors","TubeRing.jpg","old",0,247,247,247,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1221.068832375,1219.470223625,1219.470223625,1219.470223625,1219.470223625,1219.470223625,"right",0.967651792000197,1220.736975458,1220.736975458,1220.736975458,1220.736975458,1220.736975458,1220.736975458,1220.736975458,1220.736975458,1220.736975458,6,0.304854375000104,1221.543555083,1221.543555083,1221.543555083,1221.543555083,169,"['return']","[2.1649881250000362]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"375","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_92.jpg","None","outdoors","Glove_Baseball.jpg","new",0,248,248,248,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1226.319244958,1223.970149958,1223.970149958,1223.970149958,1223.970149958,1223.970149958,"left",1.43908975100021,1225.706189583,1225.706189583,1225.706189583,1225.706189583,1225.706189583,1225.706189583,1225.706189583,1225.706189583,1225.706189583,2,0.585648917000071,1226.569083125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"376","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_134.jpg","None","indoors","WaterColorPaintset.jpg","new",0,249,249,249,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1228.7526265,1226.819849875,1226.819849875,1226.819849875,1226.819849875,1226.819849875,"left",0.902923667000323,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1228.022271208,1,0.711494458999823,1229.002555292,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"377","4.28019234360411","251.89915966386602","296.647058823529","singletons","245.36134453781503","maps/google_map_1.png","None","objects/1/1_38.jpg","0.0","indoors","Bread_Melon.jpg","old",0,250,250,250,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1230.96916675,1229.253761708,1229.253761708,1229.253761708,1229.253761708,1229.253761708,"right",0.917927459000111,1230.47148775,1230.47148775,1230.47148775,1230.47148775,1230.47148775,1230.47148775,1230.47148775,1230.47148775,1230.47148775,6,0.465204791999895,1231.446349708,1231.446349708,1231.446349708,1231.446349708,326,"['return']","[1.8912518330002968]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"379","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_15.jpg","None","outdoors","Mixer_Cement.jpg","new",0,251,251,251,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1235.51929,1233.603516667,1233.603516667,1233.603516667,1233.603516667,1233.603516667,"left",1.4051840420002,1235.304564,1235.304564,1235.304564,1235.304564,1235.304564,1235.304564,1235.304564,1235.304564,1235.304564,2,0.196735167000043,1235.769123625,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"380","4.2275658263305305","328.319327731092","46.252100840336105","singletons","242.344537815126","maps/google_map_1.png","None","objects/1/1_77.jpg","0.0","outdoors","Cannon.jpg","old",0,252,252,252,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1238.719648333,1236.019712292,1236.019712292,1236.019712292,1236.019712292,1236.019712292,"right",0.866131792000033,1237.172012042,1237.172012042,1237.172012042,1237.172012042,1237.172012042,1237.172012042,1237.172012042,1237.172012042,1237.172012042,5,1.52839408399996,1239.191260125,1239.191260125,1239.191260125,1239.191260125,255.5,"['return']","[1.4695247509998808]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"382","6.081424550503139","71.8991596638655","251.89915966386602","low","348.61669397788694","maps/google_map_1.png","6.717534314021469","objects/1/1_63.jpg","0.0","outdoors","Inukshuk.jpg","old",0,253,253,253,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1242.752397125,1240.921270333,1240.921270333,1240.921270333,1240.921270333,1240.921270333,"right",1.19209425000008,1242.405393125,1242.405393125,1242.405393125,1242.405393125,1242.405393125,1242.405393125,1242.405393125,1242.405393125,1242.405393125,6,0.326052417000028,1243.220621167,1243.220621167,1243.220621167,1243.220621167,355,"['return']","[3.0895714170001156]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"384","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_30.jpg","None","outdoors","Flamingo_Real.jpg","new",0,254,254,254,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1248.569311125,1246.5711335,1246.5711335,1246.5711335,1246.5711335,1246.5711335,"left",1.23081862599975,1248.088088625,1248.088088625,1248.088088625,1248.088088625,1248.088088625,1248.088088625,1248.088088625,1248.088088625,1248.088088625,3,0.449462209000103,1248.819527125,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"385","4.51958145533483","148.319327731092","328.319327731092","high","259.084287248493","maps/google_map_1.png","159.235040482599","objects/1/1_80.jpg","0.0","outdoors","Airplane_Small.jpg","old",0,255,255,255,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1250.869693167,1249.07014275,1249.07014275,1249.07014275,1249.07014275,1249.07014275,"right",1.25239808400011,1250.621922292,1250.621922292,1250.621922292,1250.621922292,1250.621922292,1250.621922292,1250.621922292,1250.621922292,1250.621922292,4,0.2289047510003,1251.344912667,1251.344912667,1251.344912667,1251.344912667,240,"['return']","[1.8512829999999667]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"387","5.757986512161981","71.8991596638655","251.89915966386602","low","330.075659932852","maps/google_map_1.png","11.823499731013401","objects/1/1_112.jpg","0.0","outdoors","Weathervane.jpg","old",0,256,256,256,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1255.203040458,1253.4700825,1253.4700825,1253.4700825,1253.4700825,1253.4700825,"right",1.1327496670001,1254.888290667,1254.888290667,1254.888290667,1254.888290667,1254.888290667,1254.888290667,1254.888290667,1254.888290667,1254.888290667,4,0.293129209000199,1255.670107375,1255.670107375,1255.670107375,1255.670107375,89.5,"['return']","[2.4288545419999537]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"389","1.97643160818975","71.8991596638655","251.89915966386602","medium","113.298627221069","maps/google_map_1.png","131.399467557203","objects/1/1_27.jpg","0.0","outdoors","Light_Traffic.jpg","old",0,257,257,257,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1260.736316375,1258.370768,1258.370768,1258.370768,1258.370768,1258.370768,"left",1.97007833399994,1260.638341958,1260.638341958,1260.638341958,1260.638341958,1260.638341958,1260.638341958,1260.638341958,1260.638341958,1260.638341958,3,0.0708724579999398,1261.210149417,1261.210149417,1261.210149417,1261.210149417,81.5,"['return']","[2.0651659590002964]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"391","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_18.jpg","None","outdoors","RollerCoaster.jpg","new",0,258,258,258,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1266.469939792,1263.539760083,1263.539760083,1263.539760083,1263.539760083,1263.539760083,"left",2.14811758299993,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1265.988538917,1,0.463210000999879,1266.719874,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"392","4.49069841269841","251.89915966386602","163.90756302521","singletons","257.428571428571","maps/google_map_1.png","None","objects/1/1_118.jpg","0.0","indoors","Dropper.jpg","old",0,259,259,259,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1268.586520917,1266.970094417,1266.970094417,1266.970094417,1266.970094417,1266.970094417,"right",0.763855583999884,1268.021094458,1268.021094458,1268.021094458,1268.021094458,1268.021094458,1268.021094458,1268.021094458,1268.021094458,1268.021094458,6,0.544345042000259,1269.063614375,1269.063614375,1269.063614375,1269.063614375,78,"['return']","[0.9045782089997374]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"394","3.70227645399076","148.319327731092","328.319327731092","high","212.23240819055303","maps/google_map_1.png","153.913080459461","objects/1/1_14.jpg","0.0","outdoors","Hubcap.jpg","old",0,260,260,260,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1272.519145375,1270.238491792,1270.238491792,1270.238491792,1270.238491792,1270.238491792,"right",1.66362287500033,1272.18857425,1272.18857425,1272.18857425,1272.18857425,1272.18857425,1272.18857425,1272.18857425,1272.18857425,1272.18857425,6,0.310376625000117,1272.18857425,1272.996857833,1272.996857833,1272.996857833,223,"['return']","[0.9996567079997476]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"396","2.11076610205594","71.8991596638655","251.89915966386602","high","120.999330691105","maps/google_map_1.png","139.10017102723899","objects/1/1_138.jpg","0.0","indoors","ProcessorFood_Old.jpg","old",0,261,261,261,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1276.703247458,1274.270957042,1274.270957042,1274.270957042,1274.270957042,1274.270957042,"right",1.29212716700022,1275.855159458,1275.855159458,1275.855159458,1275.855159458,1275.855159458,1275.855159458,1275.855159458,1275.855159458,1275.855159458,5,0.817827917000159,1277.174720667,1277.174720667,1277.174720667,1277.174720667,82,"['return']","[0.9751451669999369]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"398","3.19435706630714","71.8991596638655","251.89915966386602","high","183.11601017047298","maps/google_map_1.png","158.783149493393","objects/1/1_86.jpg","0.0","indoors","Keys_Bunch.jpg","old",0,262,262,262,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1280.453307333,1278.421878917,1278.421878917,1278.421878917,1278.421878917,1278.421878917,"left",1.36290237499998,1280.072754667,1280.072754667,1280.072754667,1280.072754667,1280.072754667,1280.072754667,1280.072754667,1280.072754667,1280.072754667,2,0.349934042000314,1280.924333083,1280.924333083,1280.924333083,1280.924333083,355.5,"['return']","[1.9756585000000086]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"400","1.31843651656477","148.319327731092","328.319327731092","low","75.579163369955","maps/google_map_1.png","17.2598356388626","objects/1/1_55.jpg","0.0","outdoors","CraneMachine.jpg","old",0,263,263,263,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1285.169570083,1283.171102042,1283.171102042,1283.171102042,1283.171102042,1283.171102042,"right",1.25766816700025,1284.722446542,1284.722446542,1284.722446542,1284.722446542,1284.722446542,1284.722446542,1284.722446542,1284.722446542,1284.722446542,6,0.418634042000122,1285.645806,1285.645806,1285.645806,1285.645806,57,"['return']","[1.4909686670002884]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
"402","2.8606005115145","71.8991596638655","251.89915966386602","high","163.983468812933","maps/google_map_1.png","177.915690850932","objects/1/1_84.jpg","0.0","outdoors","RamAnimal.jpg","old",0,264,264,264,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1289.686671458,1287.404023417,1287.404023417,1287.404023417,1287.404023417,1287.404023417,"left",1.70392945899994,1289.4064185,1289.4064185,1289.4064185,1289.4064185,1289.4064185,1289.4064185,1289.4064185,1289.4064185,1289.4064185,3,0.261433584000315,1290.162467167,1290.162467167,1290.162467167,1290.162467167,62,"['return']","[1.6762073750001036]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"404","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_132.jpg","None","outdoors","Ship_Battle.jpg","new",0,265,265,265,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1295.453609625,1292.104352083,1292.104352083,1292.104352083,1292.104352083,1292.104352083,"right",1.1571606260004,1293.554718792,1293.554718792,1293.554718792,1293.554718792,1293.554718792,1293.554718792,1293.554718792,1293.554718792,1293.554718792,2,1.86842366700012,1295.703822208,NA,NA,NA,NA,"","",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,0
"405","0.22294063585387602","71.8991596638655","251.89915966386602","low","12.780036450222198","maps/google_map_1.png","30.880876786356602","objects/1/1_34.jpg","0.0","indoors","Corkscrew.jpg","old",0,266,266,266,0,0,0,0,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,1298.8033,1295.954103167,1295.954103167,1295.954103167,1295.954103167,1295.954103167,"right",2.23336225000048,1298.489159792,1298.489159792,1298.489159792,1298.489159792,1298.489159792,1298.489159792,1298.489159792,1298.489159792,1298.489159792,5,0.281635167000331,1299.279387292,1299.279387292,1299.279387292,1299.279387292,81.5,"['return']","[1.5563129170000138]",NA,NA,"",NA,991,"2022-11-25_14h45.18.478","test3","2022.2.4",59.709676505999,NA,1
